"grammar_pattern","japanese_sentence","hiragana_reading","korean_translation","question_type","difficulty","file_source"
"間に","母が買い物をしている間に、宿題をしました。","ははがかいものをしているあいだに、しゅくだいをしました。","어머니가 쇼핑하는 동안에, 숙제를 했습니다.","sentence_completion","1","09_間に.md"
"間に","母が買い物をしている間に、宿題をしました。","ははがかいものをしているあいだに、しゅくだいをしました。","어머니가 쇼핑하는 동안에, 숙제를 했습니다.","meaning_comprehension","1","09_間に.md"
"間に","電話で話している間に、雨が降り始めました。","でんわではなしているあいだに、あめがふりはじめました。","전화로 이야기하는 동안에, 비가 내리기 시작했습니다.","sentence_completion","1","09_間に.md"
"間に","電話で話している間に、雨が降り始めました。","でんわではなしているあいだに、あめがふりはじめました。","전화로 이야기하는 동안에, 비가 내리기 시작했습니다.","meaning_comprehension","1","09_間に.md"
"間に","授業の間に、友達と話しました。","じゅぎょうのあいだに、ともだちとはなしました。","수업 시간에, 친구와 이야기했습니다.","sentence_completion","1","09_間に.md"
"間に","授業の間に、友達と話しました。","じゅぎょうのあいだに、ともだちとはなしました。","수업 시간에, 친구와 이야기했습니다.","meaning_comprehension","1","09_間に.md"
"間に","夜中の間に、雪が降りました。","よなかのあいだに、ゆきがふりました。","밤중에, 눈이 내렸습니다.","sentence_completion","1","09_間に.md"
"間に","夜中の間に、雪が降りました。","よなかのあいだに、ゆきがふりました。","밤중에, 눈이 내렸습니다.","meaning_comprehension","1","09_間に.md"
"間に","会議をしている間に、お客さんが来ました。","かいぎをしているあいだに、おきゃくさんがきました。","회의하는 동안에, 손님이 왔습니다.","sentence_completion","1","09_間に.md"
"間に","会議をしている間に、お客さんが来ました。","かいぎをしているあいだに、おきゃくさんがきました。","회의하는 동안에, 손님이 왔습니다.","meaning_comprehension","1","09_間に.md"
"間に","子供が寝ている間に、掃除をします。","こどもがねているあいだに、そうじをします。","아이가 자는 동안에, 청소를 합니다.","sentence_completion","1","09_間に.md"
"間に","子供が寝ている間に、掃除をします。","こどもがねているあいだに、そうじをします。","아이가 자는 동안에, 청소를 합니다.","meaning_comprehension","1","09_間に.md"
"間に","休憩の間に、コーヒーを飲みました。","きゅうけいのあいだに、コーヒーをのみました。","휴식 시간에, 커피를 마셨습니다.","sentence_completion","1","09_間に.md"
"間に","休憩の間に、コーヒーを飲みました。","きゅうけいのあいだに、コーヒーをのみました。","휴식 시간에, 커피를 마셨습니다.","meaning_comprehension","1","09_間に.md"
"間に","テレビを見ている間に、時間が過ぎました。","テレビをみているあいだに、じかんがすぎました。","텔레비전을 보는 동안에, 시간이 지났습니다.","sentence_completion","1","09_間に.md"
"間に","テレビを見ている間に、時間が過ぎました。","テレビをみているあいだに、じかんがすぎました。","텔레비전을 보는 동안에, 시간이 지났습니다.","meaning_comprehension","1","09_間に.md"
"間に","旅行の間に、たくさん写真を撮りました。","りょこうのあいだに、たくさんしゃしんをとりました。","여행하는 동안에, 사진을 많이 찍었습니다.","sentence_completion","1","09_間に.md"
"間に","旅行の間に、たくさん写真を撮りました。","りょこうのあいだに、たくさんしゃしんをとりました。","여행하는 동안에, 사진을 많이 찍었습니다.","meaning_comprehension","1","09_間に.md"
"間に","運転している間に、音楽を聞いています。","うんてんしているあいだに、おんがくをきいています。","운전하는 동안에, 음악을 듣고 있습니다.","sentence_completion","1","09_間に.md"
"間に","運転している間に、音楽を聞いています。","うんてんしているあいだに、おんがくをきいています。","운전하는 동안에, 음악을 듣고 있습니다.","meaning_comprehension","1","09_間に.md"
"あまりない","いちごはあまり甘くないです。","いちごはあまりあまくないです。","딸기는 별로 달지 않습니다.","sentence_completion","2","10_あまり.md"
"あまりない","いちごはあまり甘くないです。","いちごはあまりあまくないです。","딸기는 별로 달지 않습니다.","meaning_comprehension","2","10_あまり.md"
"あまりない","いちごはあまり甘くないです。","いちごはあまりあまくないです。","딸기는 별로 달지 않습니다.","pattern_identification","2","10_あまり.md"
"あまりない","今日はあまり暑くありません。","きょうはあまりあつくありません。","오늘은 별로 덥지 않습니다.","sentence_completion","2","10_あまり.md"
"あまりない","今日はあまり暑くありません。","きょうはあまりあつくありません。","오늘은 별로 덥지 않습니다.","meaning_comprehension","2","10_あまり.md"
"あまりない","今日はあまり暑くありません。","きょうはあまりあつくありません。","오늘은 별로 덥지 않습니다.","pattern_identification","2","10_あまり.md"
"あまりない","うどんはあまり好きではありません。","うどんはあまりすきではありません。","우동은 별로 좋아하지 않습니다.","sentence_completion","2","10_あまり.md"
"あまりない","うどんはあまり好きではありません。","うどんはあまりすきではありません。","우동은 별로 좋아하지 않습니다.","meaning_comprehension","2","10_あまり.md"
"あまりない","うどんはあまり好きではありません。","うどんはあまりすきではありません。","우동은 별로 좋아하지 않습니다.","pattern_identification","2","10_あまり.md"
"あまりない","えんぴつはあまり使いません。","えんぴつはあまりつかいません。","연필은 별로 사용하지 않습니다.","sentence_completion","2","10_あまり.md"
"あまりない","えんぴつはあまり使いません。","えんぴつはあまりつかいません。","연필은 별로 사용하지 않습니다.","meaning_comprehension","2","10_あまり.md"
